"","species","logFC","p_value","logP"
"3315","Mucilaginibacter robiniae",0.222451519187526,0.904532785078674,0.0435756873771729
"3316","Mucilaginibacter ginsenosidivorax",0.443779692823481,0.719641592238252,0.142883744218145
"3317","Mucilaginibacter gotjawali",-0.375655930527817,0.683099386858634,0.165516104482251
"3318","Mucilaginibacter celer",1.01631908773959,0.605695498642793,0.217745653878155
"3319","Mucilaginibacter sp. SMC90",0.0948040367378863,0.935397046819149,0.0290040055544896
"3320","Mucilaginibacter sp. 21P",1.29520407453389,0.135340447026858,0.868572393383974
"3321","Mucilaginibacter mali",0.17252159677715,0.865155318224031,0.062905918208712
"3322","Mucilaginibacter gossypii",0.565759743925378,0.623398847611009,0.20523400487702
"3323","Mucilaginibacter ginkgonis",-0.776027616177476,0.721812507303399,0.141575596915208
"3324","Mucilaginibacter rubeus",-0.065765766936168,0.91538901737859,0.0383943024401677
"3325","Mucilaginibacter paludis",0.361718047172812,0.728949135061083,0.137302775019462
"3326","Mucilaginibacter mallensis",0.25946937025805,0.863987281267999,0.0634926507106689
"3327","Solitalea canadensis",-0.248906545662442,0.8772644594657,0.0568694648174153
"3328","Olivibacter sp. LS-1",0.0529510836830475,0.955148326263276,0.0199291810071642
"3329","Olivibacter sp. SDN3",0.113776646649772,0.955582838342529,0.0197316585036445
"3330","Anseongella ginsenosidimutans",-0.503723462029808,0.765280352180209,0.116179436610771
"3331","Pseudopedobacter saltans",0.0965830543494109,0.930583620448523,0.0312445959156099
"3332","Chitinophaga sp. HK235",-0.00933935981390959,0.99471103647712,0.00230306346520759
"3333","Chitinophaga sp. R8",0.317523794623407,0.706558080441431,0.150852132501254
"3334","Chitinophaga sp. XS-30",0.00843560929535153,0.99471103647712,0.00230306346520759
"3335","Chitinophaga oryzae",0.105829707679293,0.89180733200187,0.0497289614158087
"3336","Chitinophaga filiformis",0.082543437451948,0.930583620448523,0.0312445959156099
"3337","Chitinophaga alhagiae",-0.0566812350476738,0.984812808352229,0.00664631166028806
"3338","Chitinophaga pinensis",0.581481703755393,0.50080976980367,0.300327207492441
"3339","Chitinophaga agri",-0.0374343995065628,0.969369365227476,0.0135107093119282
"3340","Chitinophaga caeni",0.630241886273557,0.453729043034379,0.343203420809197
"3341","Arachidicoccus ginsenosidivorans",0.521926675793289,0.728949135061083,0.137302775019462
"3342","Arachidicoccus soli",0.17300679137255,0.894457272249189,0.0484404006188099
"3343","Arachidicoccus sp. B3-10",0.000115676146718692,0.999781475637446,9.49142957394966e-05
"3344","Arachidicoccus terrestris",-0.96069226250999,0.115417477661556,0.937728421013646
"3345","Ferruginibacter lapsinanis",-0.750580697402062,0.489753281147126,0.310022645727676
"3346","Ferruginibacter albus",0.92757116245163,0.490089412981663,0.309724679110112
"3347","Flavisolibacter ginsenosidimutans",0.250102357502169,0.853170177462976,0.0689643337074044
"3348","Flavisolibacter tropicus",0.362543131062837,0.847029098424644,0.0721016698721442
"3349","Flavihumibacter fluminis",-0.893950780280842,0.394021965986046,0.404479566396218
"3350","Niabella soli",0.134388993648508,0.909531205704698,0.0411823958496881
"3351","Niabella ginsenosidivorans",0.773155453085718,0.483160291723403,0.315908765185832
"3352","Pseudobacter ginsenosidimutans",-0.137953279839186,0.887720709502285,0.0517236484111831
"3353","Panacibacter ginsenosidivorans",-0.434421262418667,0.823709659464408,0.0842258411093191
"3354","Pseudocnuella soli",-0.246194542318986,0.825327706074301,0.0833735754732106
"3355","Filimonas lacunae",-0.371243695121765,0.733123840290448,0.134822657539008
"3356","Paraflavitalea soli",0.519452593672648,0.719641592238252,0.142883744218145
"3357","Phnomibacter ginsenosidimutans",0.792928126619279,0.82362478475885,0.0842705929403015
"3358","Niastella koreensis",0.806568945113176,0.312052469318644,0.505772376431222
"3359","Candidatus Sulfidibacterium hydrothermale",-0.0269632918765864,0.979306781910166,0.00908123790077413
"3360","Chlorobium limicola",0.059761402045711,0.959850537194562,0.0177963877158236
"3361","Chlorobium phaeovibrioides",0.306231983496416,0.846605893600861,0.0723187125340812
"3362","Pelodictyon luteolum",0.208202116646538,0.903650222189495,0.0439996402863647
"3363","Pelodictyon phaeoclathratiforme",-0.340393150366255,0.831333448252388,0.0802247455426061
"3364","Chlorobaculum tepidum",0.96669027464378,0.483160291723403,0.315908765185832
"3365","Chlorobaculum limnaeum",0.187094769748862,0.904731438195484,0.0434803182744401
"3366","Chlorobaculum parvum",0.409053171861642,0.761129154669461,0.118541642308291
"3367","Chlorobaculum sp. MV4-Y",0.350667983789096,0.865155318224031,0.062905918208712
"3368","Prosthecochloris sp. SCSIO W1101",0.3889253668645,0.825327706074301,0.0833735754732106
"3369","Prosthecochloris sp. GSB1",0.527731338809849,0.797462253435834,0.0982898643992988
"3370","Prosthecochloris sp. CIB 2401",0.346123969270126,0.846605893600861,0.0723187125340812
"3371","Ignavibacterium album",-0.374963700955736,0.839538893041206,0.0759591796427622
"3372","Melioribacter roseus",0.460776643850254,0.702015223335063,0.153653470008758
"3373","Rhodocaloribacter litoris",0.176271019632802,0.887720709502285,0.0517236484111831
"3374","Rhodothermus marinus",0.389244178329547,0.653875214132464,0.184505124740792
"3375","Salinibacter ruber",0.0987235081070527,0.905733270781516,0.0429996787942494
"3376","Gemmatimonas phototrophica",0.410022017630094,0.793142685337359,0.100648676641543
"3377","Gemmatimonas groenlandica",0.67115442520869,0.73192224255892,0.135535054763085
"3378","Gemmatirosa kalamazoonensis",0.2059441818099,0.862143692225254,0.0644203449180042
"3379","Fibrobacter succinogenes",0.186213185356636,0.769690564583445,0.113683837299765
"3380","Chondromyces crocatus",0.626806283033673,0.609833512699038,0.214788713161276
"3381","Sorangium cellulosum",0.163002428915522,0.781832369463468,0.106886352849346
"3382","Polyangium aurulentum",0.310584779880049,0.771687725123819,0.112558407814565
"3383","Sandaracinus amylolyticus",0.0481569110716214,0.949791131468443,0.0223718898943452
"3384","Labilithrix luteola",0.408791764632924,0.719932838367353,0.142708016467247
"3385","Haliangium ochraceum",0.214232829087493,0.793142685337359,0.100648676641543
"3386","Myxococcus xanthus",0.0834179662289705,0.916463094224361,0.0378850192968848
"3387","Myxococcus stipitatus",0.26647289447207,0.802653193014061,0.0954720623108987
"3388","Myxococcus hansupus",0.259197052589537,0.815916873371228,0.0883540854558719
"3389","Myxococcus sp. SCHIC003",0.0535624497318922,0.969369365227476,0.0135107093119282
"3390","Corallococcus macrosporus",-0.00135256902478188,0.998856135882085,0.000497058212212517
"3391","Corallococcus coralloides",0.177431322205739,0.826214535707573,0.0829071686888224
"3392","Corallococcus sp. EGB",0.739666433681611,0.390516723238985,0.408360363438667
"3393","Pyxidicoccus sp. SCPEA002",-0.0457499380566154,0.970076945218592,0.0131938167043563
"3394","Archangium gephyra",0.112758502884891,0.869696504291498,0.0606322755502268
"3395","Archangium violaceum",0.090915663555998,0.886810834886028,0.052169009397797
"3396","Cystobacter fuscus",0.120049059660682,0.904532785078674,0.0435756873771729
"3397","Stigmatella aurantiaca",0.220187453313748,0.800486014193306,0.0966462515169899
"3398","Melittangium boletus",0.064883340102494,0.949791131468443,0.0223718898943452
"3399","Anaeromyxobacter oryzae",0.00377073588180001,0.99812638478384,0.000814463984128941
"3400","Anaeromyxobacter paludicola",0.220872550131587,0.866182843236123,0.0623904227323269
"3401","Anaeromyxobacter sp. Fw109-5",0.343156777013708,0.793142685337359,0.100648676641543
"3402","Anaeromyxobacter sp. K",0.20162363411124,0.89793137402269,0.0467568537805119
"3403","Anaeromyxobacter dehalogenans",0.0664728037911518,0.945084462387218,0.024529376771658
"3404","Vulgatibacter incomptus",0.0605183805298159,0.972682795117684,0.0120287658882003
"3405","Pirellula staleyi",-0.203597504791253,0.903650222189495,0.0439996402863647
"3406","Stieleria neptunia",-0.379283419081804,0.803388993484746,0.0950741224445058
"3407","Stieleria maiorica",0.499230188367934,0.708917579401285,0.149404254086235
"3408","Aureliella helgolandensis",0.826693751990349,0.702015223335063,0.153653470008758
"3409","Bremerella volcania",0.178447809688705,0.846605893600861,0.0723187125340812
"3410","Lignipirellula cremea",0.254204667530409,0.881445842699179,0.0548043662227923
"3411","Rubripirellula lacrimiformis",0.532330186585642,0.702015223335063,0.153653470008758
"3412","Blastopirellula sp. J2-11",0.165799561191731,0.919475073275918,0.0364600398739277
"3413","Aeoliella mucimassa",1.34155305546294,0.316556481998043,0.499548789180388
"3414","Pirellulimonas nuda",0.790748459585309,0.264339562300247,0.577837833452177
"3415","Botrimarina mediterranea",0.272673730810747,0.852199776080945,0.069458584248242
"3416","Thermogutta terrifontis",0.149710833427959,0.92775694827918,0.0325657843917292
"3417","Gemmata obscuriglobus",-0.0666833398818943,0.959850537194562,0.0177963877158236
"3418","Tuwongella immobilis",-0.36619158347561,0.811579238081508,0.0906690716706879
"3419","Urbifossiella limnaea",-0.0284381092699503,0.984742741981109,0.00667721146237992
"3420","Limnoglobus roseus",-0.000455602894019448,0.999781475637446,9.49142957394966e-05
"3421","Frigoriglobus tundricola",-0.384059619747092,0.729486527695432,0.136982724334697
"3422","Planctopirus limnophila",0.559907646302418,0.728949135061083,0.137302775019462
"3423","Gimesia maris",-0.390530188989744,0.771564438018576,0.112627797524024
"3424","Gimesia aquarii",0.575365732176259,0.693838903353362,0.158741353041061
"3425","Gimesia algae",-0.091250214037913,0.95477474124415,0.0200990788602844
"3426","Gimesia alba",0.460652300478288,0.721447282783127,0.141795397949346
"3427","Gimesia fumaroli",0.536998242445798,0.702015223335063,0.153653470008758
"3428","Gimesia panareensis",0.950826326458872,0.722338301971554,0.141259356074408
"3429","Gimesia chilikensis",0.0338333144708049,0.978942158831164,0.00924296789303469
"3430","Caulifigura coniformis",0.382999656455158,0.793142685337359,0.100648676641543
"3431","Alienimonas californiensis",0.0179868487522958,0.994356708445946,0.002457791941141
"3432","Symmachiella dynata",0.0626607610369585,0.975609573245437,0.0107239467887408
"3433","Crateriforma conspicua",-0.140031970546025,0.903650222189495,0.0439996402863647
"3434","Maioricimonas rarisocia",0.174029386420172,0.902331991645471,0.0446336447061581
"3435","Planctomyces sp. SH-PL14",0.580292242867702,0.499082985276418,0.301827235837186
"3436","Planctomyces sp. SH-PL62",0.218805084591281,0.786011533851171,0.104571081121957
"3437","Tautonia plasticadhaerens",0.145832469496474,0.896045783846855,0.0476697993065597
"3438","Singulisphaera acidiphila",-0.0688100194823838,0.978942158831164,0.00924296789303469
"3439","Paludisphaera borealis",0.206315558975483,0.842970094322065,0.074187832375595
"3440","Aquisphaera giovannonii",0.285541190738974,0.761554575705543,0.118298968127727
"3441","Anaerohalosphaera lusitana",1.05017861762963,0.100200028482646,0.999132155017133
"3442","Mucisphaera calidilacus",0.473089528434403,0.747648911857811,0.126302294431927
"3443","Phycisphaera mikurensis",-0.160021752768974,0.914267239828246,0.0389268416634918
"3444","Humisphaera borealis",0.489422771668536,0.587840562251588,0.230740449984647
"3445","Candidatus Uabimicrobium amorphum",1.33050808555031,0.213449895892688,0.670704052681268
"3446","Ruficoccus sp. ZRK36",0.275250376899586,0.815163922139245,0.0887550497604247
"3447","Opitutus terrae",0.0783768724018301,0.942154574472896,0.0258778388913963
"3448","Opitutus sp. GAS368",0.437716410943008,0.656096973188333,0.183031965794959
"3449","Lacunisphaera limnophila",1.02499200627489,0.177370602745512,0.751118358142117
"3450","Horticoccus luteus",-0.440907878695405,0.793304406011342,0.100560133636299
"3451","Nibricoccus aquaticus",0.202052811898249,0.866182843236123,0.0623904227323269
"3452","Ereboglobus luteus",0.766272423221466,0.605695498642793,0.217745653878155
"3453","Verrucomicrobium spinosum",0.453713314495315,0.823957276331225,0.0840953066701579
"3454","Verrucomicrobium sp. GAS474",0.415187854405224,0.771564438018576,0.112627797524024
"3455","Luteolibacter ambystomatis",0.131698972339295,0.885253683467497,0.0529322575026045
"3456","Luteolibacter luteus",0.0957443233034561,0.924111088413267,0.0342758186229979
"3457","Roseimicrobium sp. ORNL1",0.485279856106262,0.761554575705543,0.118298968127727
"3458","Akkermansia glycaniphila",-0.0353399051731276,0.983229869901488,0.00734493632955226
"3459","Akkermansia muciniphila",-0.0805422171860354,0.968660274184823,0.0138285107887169
"3460","Tichowtungia aerotolerans",0.238214340745289,0.8772644594657,0.0568694648174153
"3461","Kiritimatiella glycovorans",0.17349054044252,0.889246121293967,0.0509780204399618
"3462","Candidatus Velamenicoccus archaeovorus",0.439458449918804,0.721447282783127,0.141795397949346
"3463","Edaphobacter sp. 12200R-103",-0.00264148588074536,0.998410315240404,0.000690940653593417
"3464","Edaphobacter flagellatus",0.926332605375746,0.483160291723403,0.315908765185832
"3465","Granulicella sp. 5B5",-0.0510424446840436,0.979016711311873,0.0092098949500905
"3466","Granulicella sp. WH15",0.0926656771014423,0.943396897933812,0.0253055561297945
"3467","Granulicella mallensis",0.620540648496007,0.788619921419557,0.103132256360808
"3468","Terriglobus saanensis",-0.0612093292681622,0.961820983879162,0.0169057522325608
"3469","Terriglobus albidus",0.373714322256354,0.80285925255227,0.0953605832362566
"3470","Terriglobus roseus",0.539202179427011,0.721447282783127,0.141795397949346
"3471","Acidobacterium capsulatum",0.00229826421299656,0.998410315240404,0.000690940653593417
"3472","Alloacidobacterium dinghuense",0.885341055158801,0.630196419275625,0.200524068780641
"3473","Acidisarcina polymorpha",1.04330579904109,0.427266452590892,0.369301205068629
"3474","Occallatibacter riparius",0.0164905456793381,0.994356708445946,0.002457791941141
"3475","Paludibaculum fermentans",0.312369704659603,0.630196419275625,0.200524068780641
"3476","Sulfidibacter corallicola",-0.211390047364775,0.883127242502248,0.0539767180131801
"3477","Chloracidobacterium aggregatum",0.188085073996919,0.902331991645471,0.0446336447061581
"3478","Luteitalea pratensis",0.436652735730905,0.719674795442563,0.142863706971936
"3479","Luteitalea sp. TBR-22",0.157933953092604,0.902331991645471,0.0446336447061581
"3480","Bdellovibrio bacteriovorus",0.567684253199505,0.279264206294151,0.553984724897304
"3481","Micavibrio aeruginosavorus",-0.240450943082854,0.805915027822939,0.0937107459033308
"3482","Spirochaeta thermophila",0.408407790853547,0.531411110535622,0.274569369771678
"3483","Spirochaeta africana",0.18458519562776,0.877187281637965,0.0569076737962627
"3484","Sediminispirochaeta smaragdinae",0.0426454738880488,0.955582838342529,0.0197316585036445
"3485","Oceanispirochaeta crateris",0.244002460727431,0.863987281267999,0.0634926507106689
"3486","Salinispira pacifica",-0.106490205118643,0.943483209132446,0.0252658244296411
"3487","Treponema denticola",0.0398233166212742,0.951170331069684,0.0217417047031514
"3488","Treponema phagedenis",-0.0278546487979669,0.986362946316327,0.00596325080061471
"3489","Treponema succinifaciens",0.340787096851466,0.46277990511857,0.334625507295031
"3490","Treponema peruense",0.116894183820071,0.871316636150277,0.0598239938515083
"3491","Treponema vincentii",-0.0990570539788779,0.903650222189495,0.0439996402863647
"3492","Treponema sp. OMZ 855",0.0388325771886234,0.986175338231822,0.00604586228323575
"3493","Treponema sp. OMZ 857",0.475012868752583,0.847029098424644,0.0721016698721442
"3494","Treponema sp. OMZ 906",-0.59201180058651,0.595082490459014,0.225422828106745
"3495","Treponema sp. OMZ 788",0.351123772119709,0.847029098424644,0.0721016698721442
"3496","Treponema sp. OMZ 792",-0.223465182450142,0.899810939259997,0.0458487312956197
"3497","Treponema sp. OMZ 787",0.80882035706514,0.630196419275625,0.200524068780641
"3498","Treponema sp. OMZ 838",-0.174546622184912,0.847840460411628,0.0716858619902298
